Name,Total,White,Black,Hispanic,Asian,Other,p_White,p_Black,p_Hispanic,p_Asian,p_Other,entropy5,entropy4,entropy_rice,gini_simpson
"Cambridge, OH Micro Area",40087,38276,580,349,109,773,0.954823259411,0.0144685309452,0.00870606431013,0.00271908598798,0.0192830593459,0.148454259353,0.105690093038,0.148454259353,0.0876481795383
"Camden, AR Micro Area",31488,18645,11624,560,106,553,0.592130335366,0.369156504065,0.0177845528455,0.00336636178862,0.017562245935,0.521912890894,0.551851212266,0.521912890894,0.512469086252
"Campbellsville, KY Micro Area",24512,22329,1210,433,128,412,0.910941579634,0.0493635770235,0.0176648172324,0.00522193211488,0.0168080939948,0.249091328022,0.23151607754,0.249091328022,0.16712684939
"Canton, IL Micro Area",37069,34397,1268,896,111,397,0.927918206588,0.0342064798079,0.0241711403059,0.00299441581915,0.0107097574793,0.21177795977,0.205334431117,0.21177795977,0.137089809167
"Canton-Massillon, OH Metro Area",404422,357541,28405,6203,2792,9481,0.884079006582,0.0702360405715,0.0153379390834,0.00690367981959,0.0234433339433,0.299406614257,0.273839978669,0.299406614257,0.212638705649
"Cape Coral-Fort Myers, FL Metro Area",618754,439048,47751,113308,8252,10395,0.709567938147,0.0771728344382,0.18312285658,0.0133364794409,0.0167998913946,0.545683088792,0.5817545957,0.545683088792,0.456563616142
"Cape Girardeau-Jackson, MO-IL Metro Area (part)",96275,83552,8230,1729,929,1835,1.49733413418,0.413450156028,0.0366940928132,0.0123128586026,0.040208758372,0.326636782348,0.317194484801,0.0406050455226,-1.4160653481
"Carbondale, IL Micro Area",60218,45746,8488,2403,1890,1691,0.759673187419,0.140954531868,0.0399050117905,0.0313859643296,0.0280813045933,0.511042925312,0.515438400148,0.511042925312,0.399662419872
"Carlsbad-Artesia, NM Micro Area",53829,28111,589,23731,325,1073,0.522227795426,0.0109420572554,0.440859016515,0.00603763770458,0.0199334930985,0.533506278185,0.560011104228,0.533506278185,0.532367931408
"Carson City, NV Metro Area",55274,39083,1003,11777,1139,2272,0.707077468611,0.0181459637443,0.213065817563,0.0206064334045,0.0411043166769,0.533389078553,0.516822827562,0.533389078553,0.452200944821
"Casper, WY Metro Area",75450,67191,621,5231,479,1928,0.890536779324,0.00823061630219,0.0693306825712,0.00634857521537,0.0255533465871,0.281841118631,0.24774994923,0.281841118631,0.201376480152
"Cañon City, CO Micro Area",46824,37647,1805,5770,274,1328,0.804010763711,0.0385486075517,0.12322740475,0.00585169998291,0.0283615240048,0.428739142604,0.416509974251,0.428739142604,0.336057084975
"Cedar City, UT Micro Area",46163,40226,204,3563,333,1837,0.871390507549,0.0044191235405,0.0771830253666,0.00721356930875,0.0397937742348,0.314086415643,0.254080950613,0.314086415643,0.233066255245
"Cedar Rapids, IA Metro Area",257940,233695,8658,6079,3939,5569,0.906005272544,0.0335659455687,0.023567496317,0.0152709932542,0.021590292316,0.272369169437,0.246391058147,0.272369169437,0.176773002581
"Cedartown, GA Micro Area",41475,30492,5150,4885,270,678,0.735189873418,0.124171187462,0.117781796263,0.00650994575045,0.0163471971067,0.520146784208,0.552702984973,0.520146784208,0.42989520445
"Celina, OH Micro Area",40814,39453,91,614,180,476,0.966653599255,0.00222962708874,0.0150438574999,0.00441025138433,0.0116626647719,0.115176278513,0.0889406430301,0.115176278513,0.0651940620948
"Central City, KY Micro Area",31499,29301,1417,367,43,371,0.930220006984,0.044985555097,0.011651163529,0.00136512270231,0.0117781516874,0.198826162091,0.186849170559,0.198826162091,0.13239070041
"Centralia, IL Micro Area",39437,36456,1536,542,224,679,0.924411086036,0.0389481958567,0.0137434389026,0.0056799452291,0.0172173339757,0.221996295335,0.198386518619,0.221996295335,0.143429601573
"Centralia, WA Micro Area",75455,64881,370,6527,643,3034,0.859863494798,0.00490358491816,0.0865018885428,0.00852163541183,0.0402093963289,0.33393450306,0.277206539305,0.33393450306,0.251438734624
"Chambersburg, PA Micro Area",149618,135004,4348,6438,1294,2534,0.902324586614,0.0290606745178,0.0430295820022,0.0086486920023,0.0169364648639,0.274065000893,0.260656443109,0.274065000893,0.182752628946
"Champaign-Urbana, IL Metro Area",231891,172266,24687,11068,17964,5906,0.742874885183,0.106459500369,0.0477293211034,0.0774674308188,0.0254688625259,0.55678190995,0.575494678502,0.55678190995,0.427875325856
"Charleston, WV Metro Area",304284,279242,14574,2522,2443,5503,0.917701883766,0.0478960444848,0.0082883096055,0.00802868372967,0.0180850784136,0.233241855915,0.20929582841,0.233241855915,0.155068995554
"Charleston-Mattoon, IL Micro Area",64921,60145,2057,1230,548,941,0.926433665532,0.031684662898,0.0189461037261,0.00844102832674,0.0144945395173,0.22180429876,0.205842109986,0.22180429876,0.140076448025
"Charleston-North Charleston-Summerville, SC Metro Area",664607,420240,182363,35707,10657,15640,0.632313532659,0.274392234809,0.0537264879846,0.0160350402569,0.0235327042899,0.59416391635,0.624068608217,0.59416391635,0.521191051694
"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area (part)",1758038,1076021,414484,172766,54831,39936,1.3221558564,0.431214545065,0.150762846945,0.0485886821777,0.0472780694106,0.660639073119,0.704772410228,0.354139219262,-0.961367604394
"Charlottesville, VA Metro Area",201559,154343,24845,9640,7804,4927,0.765746009853,0.123264155905,0.0478271870767,0.0387181916957,0.0244444554696,0.512253378963,0.524675433923,0.512253378963,0.394054926668
"Chattanooga, TN-GA Metro Area (part)",528143,420172,72816,18690,7173,9292,1.67017655785,0.209694211842,0.0609974176898,0.0236696846144,0.0354621280015,0.436703173369,0.451078856778,-0.0941234557699,-1.83899989834
"Chester, SC Micro Area",33140,19590,12349,479,104,618,0.591128545564,0.372631261316,0.0144538322269,0.0031382015691,0.0186481593241,0.517076181283,0.543552329025,0.517076181283,0.511146470288
"Cheyenne, WY Metro Area",91738,74120,2063,11978,935,2642,0.807953083782,0.0224879548279,0.130567485666,0.0101920687174,0.0287994070069,0.41775882724,0.402425215823,0.41775882724,0.328724953873
"Chicago-Joliet-Naperville, IL-IN-WI Metro Area (part)",9461105,5204489,1613644,1957080,526857,159035,1.96714714774,0.419704082384,0.4718259734,0.0856622535935,0.0556605428796,0.73683277781,0.807443948334,-0.149658309528,-3.27887528454
"Chico, CA Metro Area",220000,165416,3133,31116,8921,11414,0.751890909091,0.0142409090909,0.141436363636,0.04055,0.0518818181818,0.518860930524,0.480119544097,0.518860930524,0.410116986818
"Chillicothe, OH Micro Area",78064,70378,4804,748,295,1839,0.901542324247,0.0615392498463,0.0095818815331,0.00377895060463,0.0235575937692,0.260299804426,0.227060475292,0.260299804426,0.182773305175
"Cincinnati-Middletown, OH-KY-IN Metro Area (part)",2130151,1738775,253817,55120,40118,42321,2.6695075034,0.182527374431,0.0625659209036,0.0360555713527,0.0493436299168,0.414069626104,0.418690047761,-1.16130183159,-6.1672358456
"Claremont, NH Micro Area",43742,42087,175,493,270,717,0.962164510082,0.00400073156234,0.0112706323442,0.00617255726761,0.016391568744,0.129575687549,0.0915991966664,0.129575687549,0.0737896385434
"Clarksburg, WV Micro Area",94196,89932,1347,1065,394,1458,0.95473268504,0.0142999702747,0.011306212578,0.00418276784577,0.0154783642618,0.151028991144,0.119571205053,0.151028991144,0.0878961052171
"Clarksdale, MS Micro Area",26151,5918,19698,293,114,128,0.226301097472,0.753240793851,0.0112041604528,0.0043592979236,0.00489465030018,0.403718516092,0.44859411598,0.403718516092,0.38124762547
"Clarksville, TN-KY Metro Area (part)",273949,191406,48806,18718,4387,10632,1.40744373678,0.361575577362,0.128831923736,0.0282151165301,0.0739336455947,0.580018931984,0.577384559518,0.275897282598,-1.13449471166
"Clearlake, CA Micro Area",64665,47938,1186,11088,695,3758,0.741328384752,0.0183406788835,0.171468336813,0.010747699683,0.0581148998686,0.504313909765,0.451787995384,0.504313909765,0.417201600294
"Cleveland, MS Micro Area",34145,11241,21839,639,186,240,0.329213647679,0.639595841265,0.0187143066335,0.00544735686045,0.00702884756187,0.490429674691,0.542998591103,0.490429674691,0.482106230351
"Cleveland, TN Metro Area",115788,103851,4166,4897,844,2030,0.896906415173,0.0359795488306,0.0422928109994,0.00728918368052,0.0175320413169,0.284420563576,0.27128326167,0.284420563576,0.192115167955
"Cleveland-Elyria-Mentor, OH Metro Area",2077240,1490074,409582,98133,40149,39302,0.717333577247,0.197176060542,0.0472420134409,0.0193280506826,0.0189202980878,0.530619345682,0.558937931322,0.530619345682,0.443590781047
"Clewiston, FL Micro Area",39140,13650,5057,19243,275,915,0.348748083802,0.129202861523,0.491645375575,0.00702606029637,0.0233776188043,0.685630126569,0.73312750066,0.685630126569,0.619370340711
"Clinton, IA Micro Area",49116,45454,1258,1243,277,884,0.925441811222,0.0256128349214,0.0253074354589,0.00563971007411,0.0179982083232,0.223758596475,0.198320851467,0.223758596475,0.141905228607
"Clovis, NM Micro Area",48376,24545,2774,19117,574,1366,0.507379692409,0.0573424838763,0.395175293534,0.0118653877956,0.0282371423847,0.638986725238,0.66796572149,0.638986725238,0.582176051016
"Coeur d'Alene, ID Metro Area",138494,127454,381,5268,925,4466,0.920285355322,0.00275102170491,0.0380377489278,0.00667898970353,0.0322468843416,0.224439362214,0.16305523083,0.224439362214,0.150535955862
"Coffeyville, KS Micro Area",35471,28712,2022,1844,202,2691,0.809449973218,0.0570043133828,0.0519861295143,0.00569479292944,0.075864790956,0.443134690895,0.347075114179,0.443134690895,0.333050794279
"Coldwater, MI Micro Area",45248,41116,1380,1804,196,752,0.908681046676,0.0304985855728,0.039869165488,0.00433168316832,0.0166195190948,0.256976955837,0.241344970696,0.256976955837,0.171484069439
"College Station-Bryan, TX Metro Area",228660,136769,26400,51561,10103,3827,0.598132598618,0.115455261086,0.225491996851,0.0441835038922,0.0167366395522,0.682725585723,0.743715656481,0.682725585723,0.575828539394
"Colorado Springs, CO Metro Area",645613,469095,35896,94959,16647,29016,0.726588529041,0.0555998717498,0.147083469509,0.0257847967745,0.0449433329255,0.564421739515,0.547627963209,0.564421739515,0.444659457805
"Columbia, MO Metro Area",172786,140917,15470,5017,6137,5245,0.815557973447,0.089532716771,0.0290359172618,0.0355179239059,0.0303554686144,0.440982029018,0.426835371499,0.440982029018,0.32382302269
"Columbia, SC Metro Area",767598,447927,252329,39153,12543,15646,0.583543729921,0.328725452646,0.0510071678144,0.0163405845247,0.020383065094,0.607914745078,0.647165389785,0.607914745078,0.548132076839
"Columbia, TN Micro Area",80956,64919,10076,3909,482,1570,0.801904738376,0.124462671081,0.0482854884135,0.00595385147488,0.0193932506547,0.428526752497,0.436968321335,0.428526752497,0.338714799167
"Columbus, GA-AL Metro Area (part)",294865,147518,117386,16896,4872,8193,1.01684010339,0.808708741608,0.0985515341212,0.0234290143624,0.0524706065194,0.648896882031,0.680677906064,0.388761110969,-0.700988112753
"Columbus, IN Metro Area",76794,66817,1360,4762,2622,1233,0.870080995911,0.017709716905,0.0620100528687,0.0341432924447,0.0160559418705,0.339612751872,0.340402526371,0.339612751872,0.237376622136
"Columbus, MS Micro Area",59779,31847,25904,914,394,720,0.532745613008,0.433329430067,0.0152896502116,0.00659094330785,0.0120443634052,0.526951879768,0.571627024483,0.526951879768,0.527985436231
"Columbus, NE Micro Area",32237,27167,128,4452,149,341,0.842727300928,0.0039705927971,0.138102180724,0.00462201817787,0.0105779073735,0.318455147536,0.330915163786,0.318455147536,0.270589463167
"Columbus, OH Metro Area",1836536,1394399,270255,66460,56906,48516,0.759254923399,0.147154752207,0.0361876924819,0.0309855074989,0.0264171244125,0.506296513182,0.513305793782,0.506296513182,0.398909924972
"Concord, NH Micro Area",146445,138048,1452,2339,2307,2299,0.942661067295,0.00991498514801,0.0159718665711,0.0157533545017,0.0156987264843,0.185210458993,0.15924487351,0.185210458993,0.110542086563
"Connersville, IN Micro Area",24277,23392,318,223,79,265,0.963545742884,0.0130988178111,0.00918564896816,0.00325410882729,0.0109156815092,0.126504372004,0.104606788635,0.126504372004,0.0711939048676
"Cookeville, TN Micro Area",106042,97771,1536,4224,892,1619,0.922002602742,0.0144848267668,0.0398332736086,0.00841176137757,0.0152675355048,0.229047620889,0.212169167474,0.229047620889,0.147810845274
"Coos Bay, OR Micro Area",63043,54820,234,3391,644,3954,0.869565217391,0.00371175229605,0.0537886839142,0.0102152499088,0.0627190964897,0.323101610254,0.219823770281,0.323101610254,0.236911296686
"Corbin, KY Micro Area",35637,34521,205,310,123,478,0.96868423268,0.00575244829812,0.00869882425569,0.00345146897887,0.0134130257878,0.111319071423,0.0789704040639,0.111319071423,0.0613502752543
"Cordele, GA Micro Area",23439,12216,10033,748,183,259,0.521182644311,0.428047271641,0.0319126242587,0.00780750031998,0.0110499594693,0.559475177561,0.612460221529,0.559475177561,0.543942710257
"Corinth, MS Micro Area",37057,31313,4209,1010,116,409,0.8449955474,0.113581779421,0.0272553093882,0.00313031276142,0.0110370510295,0.34506545099,0.360794537934,0.34506545099,0.272207237015
"Cornelia, GA Micro Area",43041,34621,1412,5333,955,720,0.804372574987,0.0328059292303,0.123905113729,0.0221881461862,0.0167282358681,0.434237646044,0.450340893767,0.434237646044,0.335783906702
"Corning, NY Micro Area",98990,93476,1487,1371,1151,1505,0.944297403778,0.0150217193656,0.0138498838266,0.0116274371149,0.0152035559147,0.181364895754,0.156138188446,0.181364895754,0.107518596477
"Corpus Christi, TX Metro Area",428185,155550,13338,247231,6444,5622,0.363277555262,0.0311500869951,0.577392949309,0.0150495696953,0.0131298387379,0.567325418754,0.616290122234,0.567325418754,0.533277589797
"Corsicana, TX Micro Area",47735,28587,6490,11345,239,1074,0.598868754583,0.135958939981,0.237666282602,0.00500680842149,0.0224992144129,0.641049454747,0.681952841087,0.641049454747,0.565854836758
"Cortland, NY Micro Area",49336,46252,705,1094,412,873,0.937489865413,0.0142897681206,0.0221744770553,0.00835089995135,0.01769498946,0.19698243283,0.167505926579,0.19698243283,0.120033997161
"Corvallis, OR Metro Area",85579,71552,715,5467,4404,3441,0.836092966732,0.0083548534103,0.0638824945372,0.0514612229636,0.0402084623564,0.402172548957,0.359749251343,0.402172548957,0.292532796383
"Coshocton, OH Micro Area",36901,35632,391,279,103,496,0.965610688057,0.0105959188098,0.00756077071082,0.00279125226959,0.0134413701526,0.120071158005,0.0891829142911,0.120071158005,0.0672380988397
"Crawfordsville, IN Micro Area",38124,35374,307,1739,209,495,0.927866960445,0.00805267023397,0.045614311195,0.00548211100619,0.0129839471199,0.207572076329,0.193505286698,0.207572076329,0.136718756407
"Crescent City, CA Micro Area",28610,18513,967,5093,938,3099,0.647081440056,0.0337993708494,0.178014680182,0.032785739252,0.108318769661,0.656252568943,0.576970391623,0.656252568943,0.535646125546
"Crestview-Fort Walton Beach-Destin, FL Metro Area",180822,139500,16333,12296,5189,7504,0.771476922056,0.0903263983365,0.0680005751513,0.0286967293803,0.041499375076,0.518249197264,0.497763023693,0.518249197264,0.389494721869
"Crossville, TN Micro Area",56053,53712,146,1307,237,651,0.958235955257,0.00260467771573,0.0233172176333,0.00422814122348,0.0116140081708,0.135994971954,0.113547755058,0.135994971954,0.0810806147052
"Crowley, LA Micro Area",61773,48555,11133,1060,137,888,0.786023019766,0.18022436987,0.0171596004727,0.00221779741958,0.0143752124715,0.399125674338,0.415052279196,0.399125674338,0.349180971656
"Cullman, AL Micro Area",80406,74568,821,3454,339,1224,0.927393478099,0.010210680795,0.0429569932592,0.00421610327587,0.0152227445713,0.210437992709,0.190357188422,0.210437992709,0.137742268029
"Culpeper, VA Micro Area",46689,33482,7212,4157,593,1245,0.717128231489,0.154468932725,0.0890359613613,0.0127010644906,0.0266658099338,0.555728180918,0.571733676306,0.555728180918,0.45306666355
"Cumberland, MD-WV Metro Area (part)",103299,92937,6728,1287,676,1671,1.82947188322,0.106619178693,0.0216099785046,0.011436972726,0.0308619868527,0.26547248877,0.252591771341,-0.388359524356,-2.35988527852
"Dallas-Fort Worth-Arlington, TX Metro Area",6371773,3201677,941695,1752166,337815,138420,0.502478195629,0.147791674311,0.274988766863,0.0530174254481,0.0217239377486,0.759459305107,0.824100902078,0.759459305107,0.646771685148
"Dalton, GA Metro Area",142227,97484,3843,37625,1402,1873,0.685411349462,0.0270201860406,0.264541894296,0.00985748135024,0.0131690888509,0.503786256245,0.541439656663,0.503786256245,0.459228182897
"Danville, IL Metro Area",81625,65590,10394,3441,559,1641,0.803552833078,0.127338437979,0.042156202144,0.00684839203675,0.0201041347626,0.425201808416,0.43130256201,0.425201808416,0.335859544578
"Danville, KY Micro Area",53174,48108,2666,1168,250,982,0.904727874525,0.0501372851394,0.0219656222966,0.00470154586828,0.0184676721706,0.263092615247,0.24356499489,0.263092615247,0.178108077684
"Danville, VA Metro Area",106561,67357,34688,2577,570,1369,0.632098047128,0.325522470698,0.0241833316129,0.00534904890157,0.0128471016601,0.515228839872,0.555738953292,0.515228839872,0.493708686015
"Daphne-Fairhope-Foley, AL Micro Area",182265,152200,16966,7992,1340,3767,0.83504786986,0.0930842454668,0.043848242943,0.00735193262557,0.0206677091049,0.388298872109,0.386196168709,0.388298872109,0.291626504766
"Davenport-Moline-Rock Island, IA-IL Metro Area (part)",379690,311053,25132,29024,5912,8569,1.64058069735,0.13304410261,0.148112046309,0.0321450237282,0.0461181300003,0.428714991564,0.429604064941,-0.00532145024059,-1.73430312049
"Dayton, OH Metro Area",841502,663353,124851,17211,15241,20846,0.788296403336,0.148366848801,0.0204527143132,0.018111662242,0.0247723713075,0.44389834375,0.442585774787,0.44389834375,0.355216042452
"DeRidder, LA Micro Area",35654,28730,4597,1003,217,1107,0.805800190722,0.128933639984,0.0281314859483,0.00608627362989,0.0310484097156,0.420900840696,0.401299125183,0.420900840696,0.332269742139
"Decatur, AL Metro Area",153829,119005,17976,9730,706,6412,0.773618758492,0.116857029559,0.0632520526039,0.00458951173056,0.0416826476152,0.485397730762,0.457627135227,0.485397730762,0.382099122264
